exposure_time-g	exposure_time-r	exposure_time-z	magnitude_zero_point-g	magnitude_zero_point-r	magnitude_zero_point-z
90.0	90.0	90.0	31.52398	31.703201	31.347622
96.0	30.0	30.0	31.679497	30.562172	30.214973
90.0	90.0	71.0	31.415358	31.599709	31.078663
90.0	30.0	30.0	31.475616	30.47924	30.192587
90.0	30.0	30.0	31.56872	30.451656	30.140907
100.0	150.0	90.0	31.585995	32.208107	31.368338
90.0	90.0	113.0	31.511772	31.708591	31.601503
86.0	100.0	100.0	31.429083	31.69663	31.26766
90.0	30.0	56.0	31.56757	30.522114	30.831976
240.0	180.0	90.0	32.410294	32.39211	31.288012
68.0	40.0	91.0	31.159367	30.804577	31.336775
86.0	86.0	80.0	31.431934	31.563374	31.170357
90.0	50.0	86.0	31.598057	31.080797	31.347956
90.0	31.0	100.0	31.552013	30.498257	31.429523
90.0	90.0	90.0	31.384117	31.616796	31.374763
90.0	30.0	113.0	31.431376	30.439724	31.518072
90.0	90.0	90.0	31.480585	31.678055	31.40412
90.0	41.0	56.0	31.582775	30.818283	30.851967
90.0	30.0	140.0	31.569239	30.475557	31.963215
90.0	38.0	120.0	31.388872	30.740852	31.51578
90.0	30.0	188.0	31.391886	30.482784	32.2049
90.0	150.0	90.0	31.559078	32.24023	31.239285
90.0	90.0	83.0	31.407522	31.693968	31.252182
100.0	100.0	116.0	31.575556	31.817131	31.59804
90.0	52.0	70.0	31.58213	31.17132	31.122866
90.0	72.0	174.0	31.453117	31.443438	32.152843
267.0	90.0	60.0	32.686474	31.702772	30.894405
96.0	30.0	30.0	31.689838	30.581837	30.222864
90.0	120.0	80.0	31.543154	31.902681	31.182533
100.0	100.0	151.0	31.565979	31.759903	31.825481
90.0	30.0	56.0	31.556314	30.521389	30.846977
30.0	100.0	90.0	30.141481	31.857841	31.23564
267.0	267.0	333.0	32.738644	32.881546	32.780525
122.0	45.0	223.0	31.779171	30.884077	32.32257
86.0	86.0	80.0	31.44038	31.57026	31.131588
96.0	50.0	30.0	31.530136	30.9854	30.116877
35.0	42.0	80.0	30.347488	30.73529	31.153156
90.0	170.0	90.0	31.476217	32.365902	31.340195
100.0	100.0	40.0	31.5609	31.823864	30.498934
90.0	90.0	60.0	31.48723	31.667274	30.958635
90.0	150.0	67.0	31.597536	31.212997	31.160229
171.0	62.0	80.0	32.155384	31.297438	31.22347
90.0	35.0	158.0	31.579622	30.675922	31.982082
90.0	30.0	56.0	31.520157	30.45454	30.855804
200.0	125.0	75.0	32.299313	31.997173	31.104008
90.0	53.0	120.0	31.409548	31.106672	31.657314
90.0	200.0	67.0	31.396282	30.006197	31.06412
83.0	99.0	236.0	31.357716	31.7532	32.33968
90.0	85.0	60.0	31.47771	31.636915	30.995981
130.0	86.0	80.0	31.752907	31.591335	31.109934
90.0	49.0	150.0	31.567322	31.036875	31.810575
79.0	40.0	87.0	31.235537	30.658743	31.355549
90.0	150.0	180.0	31.64046	32.2217	31.899366
127.0	59.0	83.0	31.765175	31.187899	31.178534
90.0	30.0	56.0	31.545149	30.461742	30.84205
90.0	131.0	150.0	31.565592	32.138496	31.797764
90.0	300.0	56.0	31.555794	33.104347	30.83961
96.0	30.0	30.0	31.68369	30.576624	30.162052
90.0	150.0	90.0	31.549875	32.232533	31.410011
152.0	125.0	100.0	31.935266	31.367476	31.52252
174.0	86.0	177.0	32.252747	31.578457	31.81613
90.0	150.0	30.0	31.56907	32.259117	30.170567
90.0	30.0	70.0	31.401857	30.481535	31.015535
100.0	100.0	70.0	31.582623	31.812506	31.099827
96.0	30.0	30.0	31.66539	30.577723	30.198994
300.0	50.0	100.0	32.908188	31.097267	31.513712
90.0	30.0	94.0	31.563133	30.474693	31.341671
100.0	120.0	62.0	31.578789	31.979427	30.975254
90.0	90.0	90.0	31.474243	31.66087	31.29577
267.0	267.0	333.0	32.643616	32.78434	32.68858
90.0	100.0	70.0	31.499569	31.818008	31.105028
90.0	100.0	70.0	31.564558	31.815702	31.125452
90.0	30.0	67.0	31.418129	30.540438	31.042297
100.0	120.0	62.0	31.571585	31.975174	30.979584
267.0	267.0	267.0	32.65455	32.823044	32.52791
90.0	43.0	70.0	31.574585	30.897518	31.10542
90.0	120.0	230.0	31.511456	31.35547	32.303024
90.0	90.0	90.0	31.486618	31.669516	31.259321
90.0	48.0	56.0	31.566677	31.089733	30.837034
90.0	100.0	90.0	31.553644	31.835337	31.29854
45.0	150.0	90.0	30.585915	32.227386	31.3004
90.0	30.0	120.0	31.42675	30.5081	31.603588
90.0	30.0	62.0	31.580374	30.466885	30.965729
30.0	90.0	90.0	30.343136	31.609615	31.291018
90.0	50.0	80.0	31.4221	30.976723	31.150866
60.0	100.0	90.0	30.873972	31.671019	31.308125
100.0	210.0	121.0	31.619932	32.597134	31.655169
40.0	100.0	90.0	30.642756	31.831522	31.357405
90.0	100.0	50.0	31.566412	31.843678	30.71951
90.0	100.0	62.0	31.57206	31.81682	30.962645
96.0	30.0	30.0	31.681236	30.561634	30.170113
174.0	63.0	89.0	32.245926	31.27021	31.327072
96.0	30.0	30.0	31.677652	30.563812	30.213083
90.0	37.0	251.0	31.346563	30.714088	32.529533
90.0	88.0	90.0	31.447498	31.657806	31.382423
100.0	150.0	62.0	31.614817	32.224304	30.943636
250.0	250.0	62.0	32.701675	32.723976	30.939287
90.0	30.0	94.0	31.59712	30.52824	31.421885
45.0	180.0	124.0	30.480295	32.413937	31.747614
90.0	30.0	90.0	31.584597	30.43719	31.240211
76.0	40.0	80.0	31.149227	30.661472	31.16206
90.0	90.0	90.0	31.470806	31.67116	31.37435
267.0	90.0	60.0	32.61642	31.659199	30.924406
90.0	30.0	82.0	31.400791	30.456367	31.21317
123.0	100.0	152.0	31.725212	31.759653	31.887983
175.0	40.0	85.0	32.06388	30.797256	31.242115
60.0	30.0	70.0	31.083254	30.530745	31.094454
111.0	57.0	80.0	31.682526	31.20568	31.175
90.0	30.0	80.0	31.561314	30.455933	31.175507
90.0	30.0	56.0	31.579227	30.525183	30.846153
90.0	90.0	90.0	31.47371	31.66057	31.292519
90.0	90.0	154.0	31.508034	31.688076	31.925785
90.0	90.0	90.0	31.46211	31.681314	31.385103
60.0	60.0	62.0	31.089968	31.260368	30.966492
90.0	120.0	90.0	31.441093	31.918972	31.24846
90.0	30.0	115.0	31.567099	30.444832	31.620804
175.0	40.0	221.0	32.11628	30.69564	32.12722
115.0	40.0	92.0	31.688435	30.80637	31.319172
96.0	30.0	30.0	31.72059	30.5504	30.188936
90.0	150.0	70.0	31.598705	31.969164	31.096333
80.0	40.0	80.0	31.249018	30.701393	31.156576
100.0	150.0	117.0	31.622837	32.172523	31.662418
90.0	90.0	115.0	31.560835	31.669912	31.641068
90.0	30.0	56.0	31.558926	30.530148	30.852467
125.0	100.0	282.0	31.936337	31.82335	32.58875
90.0	30.0	70.0	31.57077	30.517136	31.119375
90.0	90.0	90.0	31.578968	31.615149	31.236803
200.0	160.0	240.0	32.342484	32.351944	32.287945
90.0	150.0	70.0	31.499048	32.277435	31.101875
96.0	30.0	30.0	31.674412	30.573616	30.17003
90.0	90.0	90.0	31.481731	31.665525	31.32838
100.0	120.0	90.0	31.634672	31.986507	31.355164
90.0	50.0	180.0	31.529749	31.137693	32.072514
111.0	108.0	100.0	31.597467	31.841623	31.51531
100.0	100.0	120.0	31.618326	31.812317	31.648968
90.0	150.0	90.0	31.376442	32.201736	31.29015
240.0	180.0	90.0	32.44565	32.39984	31.285599
90.0	150.0	90.0	31.566906	32.227806	31.33703
90.0	150.0	90.0	31.568907	32.292877	31.399153
120.0	120.0	75.0	31.716497	31.93742	31.144297
96.0	90.0	90.0	31.690907	31.5979	31.385698
60.0	150.0	116.0	31.023735	32.30875	31.626955
90.0	30.0	64.0	31.555578	30.482275	30.849953
90.0	30.0	53.0	31.557005	30.51421	30.766949
120.0	75.0	270.0	31.851124	31.53098	32.56405
267.0	100.0	333.0	32.598248	31.834496	32.65444
90.0	48.0	56.0	31.566677	31.089733	30.851044
90.0	90.0	116.0	31.505285	31.695278	31.64321
90.0	90.0	70.0	31.499302	31.669785	31.03956
125.0	47.0	100.0	31.724066	30.873264	31.511702
267.0	267.0	333.0	32.71856	32.855183	32.797447
90.0	30.0	134.0	31.577541	30.5172	31.894392
90.0	90.0	50.0	31.378437	31.577173	30.707367
90.0	90.0	84.0	31.408424	31.687202	31.257164
90.0	30.0	120.0	31.521393	30.472982	31.541952
90.0	30.0	30.0	31.601562	30.585665	30.159056
100.0	210.0	70.0	31.61551	32.59458	31.188381
240.0	90.0	90.0	32.450706	31.658113	31.327053
120.0	120.0	90.0	31.703512	31.924042	31.280521
90.0	100.0	90.0	31.566381	31.847551	31.372478
90.0	30.0	60.0	31.572958	30.499655	30.78822
90.0	90.0	88.0	31.51362	31.688728	31.274279
143.0	81.0	80.0	31.78182	31.455727	31.242367
79.0	92.0	80.0	31.390743	31.719025	31.096302
90.0	46.0	114.0	31.360596	30.855082	31.581898
90.0	90.0	90.0	31.486078	31.669346	31.409492
90.0	30.0	70.0	31.550201	30.526783	31.102243
178.0	52.0	80.0	32.195385	31.082602	31.173925
90.0	30.0	70.0	31.367863	30.485151	31.036425
120.0	120.0	52.0	31.710686	31.929089	30.738867
90.0	47.0	56.0	31.554752	31.075706	30.818844
90.0	90.0	90.0	31.479733	31.66589	30.993998
174.0	72.0	80.0	32.257935	31.360357	31.176544
300.0	62.0	56.0	32.742966	31.307508	30.841297
300.0	56.0	80.0	32.627357	31.035973	31.175808
96.0	30.0	30.0	31.675627	30.569838	30.193054
130.0	86.0	80.0	31.762848	31.573051	31.16911
90.0	90.0	120.0	31.511902	31.649666	31.671618
90.0	30.0	72.0	31.43097	30.484657	31.070055
240.0	30.0	58.0	32.5562	30.483011	30.845137
90.0	90.0	90.0	31.400257	31.615168	31.376328
90.0	30.0	113.0	31.54809	30.421955	31.531868
90.0	60.0	56.0	31.550873	31.333973	30.830894
100.0	120.0	90.0	31.621454	32.0041	31.376028
90.0	60.0	60.0	31.565416	31.126463	30.783363
108.0	79.0	80.0	31.747538	31.595163	31.214916
172.0	86.0	80.0	31.918346	31.55925	31.143162
100.0	210.0	97.0	31.61956	32.596565	31.418123
156.0	40.0	80.0	32.061584	30.777077	31.132174
240.0	180.0	90.0	32.44959	32.369797	31.28559
90.0	100.0	101.0	31.408533	31.679054	31.409594
90.0	30.0	56.0	31.555428	30.50903	30.824245
90.0	35.0	120.0	31.57753	30.654884	31.541107
90.0	90.0	66.0	31.497456	31.664806	31.028936
90.0	30.0	56.0	31.562788	30.461311	30.863369
68.0	106.0	80.0	31.215242	31.828142	31.248901
285.0	60.0	125.0	32.71039	31.102943	31.52481
83.0	40.0	250.0	31.27856	30.694921	32.394745
100.0	85.0	60.0	31.614391	31.64432	30.858644
100.0	115.0	120.0	31.609354	31.873821	31.66334
40.0	100.0	90.0	30.606066	31.80367	31.37364
90.0	150.0	119.0	31.478954	32.21034	31.703651
210.0	170.0	240.0	32.40161	32.423836	32.432762
105.0	86.0	51.0	31.62632	31.600552	30.744864
90.0	39.0	61.0	31.441902	30.803244	30.92102
300.0	30.0	56.0	32.755486	30.534786	30.83553
90.0	30.0	120.0	31.41892	30.518082	31.610624
300.0	150.0	300.0	32.785892	32.29644	32.621616
90.0	90.0	60.0	31.478962	31.66401	30.981628
100.0	120.0	90.0	31.60028	31.98877	31.37046
96.0	50.0	30.0	31.549984	30.946869	30.152105
70.0	88.0	300.0	31.172785	31.613527	32.67692
90.0	30.0	90.0	31.569237	30.495102	31.237959
90.0	30.0	82.0	31.553627	30.455864	31.26989
90.0	30.0	53.0	31.543327	30.470331	30.753632
101.0	40.0	129.0	31.457752	30.79835	31.648663
90.0	49.0	56.0	31.566715	31.034714	30.831385
90.0	40.0	90.0	31.575872	30.912592	31.245188
90.0	150.0	115.0	31.578041	32.290478	31.645939
90.0	120.0	100.0	31.382893	31.594769	31.500698
90.0	31.0	56.0	31.551422	30.520252	30.846466
90.0	32.0	70.0	31.38172	30.508821	31.030828
90.0	90.0	90.0	31.558455	31.622328	31.368872
105.0	62.0	115.0	31.52614	31.182274	31.490402
90.0	71.0	70.0	31.540766	31.50021	31.075441
267.0	267.0	300.0	32.632957	32.84091	32.66799
90.0	150.0	74.0	31.582766	31.93695	31.260439
250.0	250.0	120.0	32.55014	32.760788	31.713057
90.0	50.0	148.0	31.369122	31.137457	31.903423
60.0	60.0	120.0	30.819088	31.27353	31.708565
90.0	30.0	90.0	31.5646	30.590345	31.354233
109.0	53.0	100.0	31.524605	30.926727	31.531796
89.0	45.0	80.0	31.336033	30.76953	31.132027
90.0	30.0	56.0	31.561865	30.458294	30.853306
90.0	39.0	124.0	31.568907	30.785025	31.800995
100.0	150.0	116.0	31.618792	32.229977	31.65364
90.0	90.0	90.0	31.45398	31.611835	31.306034
100.0	60.0	96.0	31.605701	31.251677	31.537085
240.0	180.0	333.0	32.42596	32.363415	32.808735
90.0	90.0	46.0	31.487045	31.670483	30.614637
90.0	30.0	94.0	31.605665	30.529829	31.422966
250.0	200.0	240.0	32.60131	32.538174	32.28118
120.0	120.0	154.0	31.710524	31.917412	31.907684
210.0	170.0	240.0	32.38601	32.420334	32.435097
101.0	60.0	250.0	31.460377	31.259804	32.36875
90.0	120.0	74.0	31.563858	31.91299	31.12236
90.0	53.0	74.0	31.410309	31.108194	31.077263
50.0	50.0	240.0	30.736172	31.027393	32.454975
90.0	30.0	60.0	31.544636	30.496449	30.785578
100.0	85.0	60.0	31.626703	31.656628	30.96247
90.0	90.0	90.0	31.520655	31.703478	31.35886
90.0	62.0	120.0	31.509972	31.27313	31.588322
267.0	60.0	60.0	32.671356	31.298283	30.944622
100.0	150.0	144.0	31.617104	32.21678	31.88965
90.0	100.0	90.0	31.434872	31.693058	31.294424
90.0	88.0	95.0	31.49531	31.64957	31.380133
90.0	40.0	90.0	31.653778	30.911392	31.156599
90.0	120.0	82.0	31.57481	31.92427	31.242002
135.0	40.0	100.0	31.821148	30.725746	31.497671
90.0	70.0	30.0	31.601723	31.295942	30.24463
90.0	49.0	60.0	31.498962	30.992573	30.796627
96.0	30.0	30.0	31.681202	30.565239	30.192192
123.0	63.0	115.0	31.777687	31.19178	31.537132
90.0	90.0	90.0	31.465002	31.659908	31.406528
90.0	30.0	83.0	31.553394	30.471397	31.23294
90.0	90.0	82.0	31.412247	31.626112	31.234095
90.0	90.0	90.0	31.384756	31.600063	31.36125
90.0	30.0	30.0	31.55106	30.483904	30.130585
90.0	90.0	30.0	31.431293	31.618513	30.181479
30.0	30.0	30.0	30.32917	30.583065	30.121574
267.0	267.0	333.0	32.743958	32.90134	32.76071
90.0	90.0	75.0	31.400166	31.665936	30.989227
56.0	40.0	113.0	30.882095	30.704033	31.517326
76.0	40.0	80.0	31.153044	30.653095	31.168926
250.0	120.0	30.0	32.552223	31.916534	30.156044
90.0	90.0	90.0	31.48058	31.665997	31.31814
90.0	30.0	80.0	31.560452	30.439375	31.15446
90.0	30.0	56.0	31.55377	30.475292	30.788786
90.0	90.0	191.0	31.52724	31.704044	32.109715
60.0	90.0	60.0	31.03936	31.601107	30.942913
110.0	101.0	80.0	31.603485	31.649101	31.274174
106.0	49.0	144.0	31.459698	30.879095	31.919258
90.0	30.0	113.0	31.423752	30.422886	31.537882
300.0	257.0	117.0	32.611954	32.717865	31.464758
90.0	30.0	63.0	31.441267	30.426811	30.87817
90.0	120.0	59.0	31.57921	31.91161	30.87106
96.0	50.0	30.0	31.544271	30.985582	30.188612
100.0	120.0	120.0	31.597902	31.984898	31.608742
267.0	267.0	51.0	32.67714	32.843433	30.71806
240.0	100.0	90.0	32.485584	31.822563	31.382118
90.0	60.0	120.0	31.55634	31.283878	31.692406
90.0	150.0	106.0	31.480331	32.213284	31.59337
90.0	90.0	60.0	31.443407	31.617502	30.975191
101.0	120.0	214.0	31.617441	31.97947	32.205032
106.0	40.0	123.0	31.460041	30.663202	31.726723
90.0	30.0	56.0	31.575718	30.45129	30.844303
90.0	90.0	83.0	31.524658	31.704548	31.256931
50.0	50.0	30.0	30.843706	31.049711	30.043198
58.0	94.0	90.0	30.88661	31.651981	31.299723
90.0	50.0	120.0	31.56268	31.145393	31.708412
96.0	30.0	30.0	31.693237	30.56099	30.230574
90.0	100.0	62.0	31.596739	31.820078	30.979952
240.0	30.0	333.0	32.552334	30.468998	32.804573
90.0	54.0	120.0	31.389103	31.132769	31.518543
101.0	40.0	129.0	31.459536	30.79853	31.644047
50.0	50.0	100.0	30.74141	30.970516	31.37134
82.0	116.0	80.0	31.274052	31.927177	31.091854
117.0	40.0	80.0	31.590641	30.660334	31.155392
96.0	30.0	30.0	31.594763	30.522642	30.237026
90.0	100.0	70.0	31.490059	31.823637	31.121138
100.0	100.0	70.0	31.602007	31.820827	31.105837
90.0	31.0	80.0	31.574894	30.499678	31.256767
267.0	60.0	333.0	32.711563	31.303642	32.806923
90.0	100.0	90.0	31.561108	31.849247	31.229265
90.0	30.0	34.0	31.57253	30.493746	30.023766
62.0	55.0	100.0	31.179012	30.998566	31.482851
62.0	40.0	240.0	30.961973	30.690874	32.46523
90.0	125.0	40.0	31.559177	32.001244	30.422215
96.0	50.0	30.0	31.549997	30.942623	30.172321
90.0	64.0	91.0	31.564266	31.396498	31.4239
96.0	30.0	30.0	31.604696	30.529444	30.194218
45.0	60.0	120.0	30.477352	31.292929	31.68816
90.0	31.0	56.0	31.562868	30.48689	30.84406
250.0	250.0	176.0	32.546623	32.75164	32.16073
90.0	41.0	60.0	31.556591	30.832153	30.783165
90.0	90.0	90.0	31.470411	31.670042	31.291218
105.0	86.0	51.0	31.62636	31.603977	30.72145
120.0	120.0	30.0	31.774935	31.966557	30.191612
90.0	100.0	90.0	31.405064	31.835474	31.298069
134.0	58.0	80.0	31.800991	31.092052	31.255009
82.0	44.0	89.0	31.266972	30.807293	31.354168
90.0	90.0	61.0	31.515575	31.702919	30.89747
96.0	50.0	30.0	31.528706	30.947718	30.118551
66.0	90.0	100.0	30.99213	31.675749	31.502914
90.0	30.0	90.0	31.573978	30.591722	31.224754
90.0	30.0	56.0	31.592602	30.456545	30.848835
106.0	49.0	144.0	31.45625	30.874031	31.922737
90.0	55.0	90.0	31.534172	31.049517	31.294046
90.0	90.0	119.0	31.517925	31.702162	31.633692
90.0	90.0	41.0	31.460247	31.668633	30.492424
90.0	49.0	60.0	31.589262	30.995113	30.798096
90.0	100.0	62.0	31.580877	31.811787	30.962397
96.0	30.0	30.0	31.696318	30.576794	30.193686
90.0	39.0	53.0	31.57987	30.800034	30.78876
90.0	47.0	56.0	31.575245	31.06707	30.812912
210.0	35.0	240.0	32.417522	30.648495	32.412994
70.0	53.0	112.0	31.257881	30.91626	31.394777
90.0	90.0	154.0	31.41671	31.586975	31.90506
90.0	200.0	90.0	31.42141	32.16128	31.299242
60.0	120.0	87.0	30.86282	31.923128	31.282274
90.0	90.0	83.0	31.54515	31.710258	31.227951
90.0	90.0	83.0	31.409296	31.670237	31.252462
105.0	54.0	80.0	31.683117	30.996275	31.160433
90.0	120.0	104.0	31.53479	31.906431	31.50591
90.0	30.0	70.0	31.40287	30.473211	31.022383
108.0	40.0	240.0	31.653894	30.695255	32.455452
96.0	50.0	30.0	31.556791	30.949974	30.181698
78.0	56.0	80.0	31.351307	31.004255	30.64957
90.0	90.0	60.0	31.473316	31.671173	30.904613
90.0	90.0	78.0	31.558086	31.685268	31.172735
95.0	56.0	113.0	31.447823	31.074203	31.58602
90.0	30.0	100.0	31.576988	30.525585	31.422554
100.0	120.0	90.0	31.611368	31.99836	31.331144
90.0	90.0	90.0	31.44063	31.613205	31.38907
100.0	120.0	90.0	31.615261	31.99726	31.206503
300.0	300.0	59.0	32.787903	32.98611	30.901346
125.0	40.0	185.0	31.74509	30.701126	32.120064
100.0	210.0	120.0	31.634462	32.581013	31.668734
90.0	30.0	90.0	31.55915	30.47697	31.222786
90.0	90.0	41.0	31.474535	31.655462	30.502682
90.0	200.0	90.0	31.415134	32.146366	31.307188
90.0	150.0	90.0	31.627869	32.132404	31.375723
90.0	90.0	90.0	31.400711	31.609886	31.382322
90.0	30.0	61.0	30.992195	30.468704	30.933434
100.0	100.0	100.0	31.624195	31.79004	31.508873
90.0	90.0	133.0	31.488934	31.66592	31.863167
90.0	60.0	150.0	31.56716	31.280525	31.922108
90.0	90.0	120.0	30.710377	31.681896	31.575615
151.0	40.0	104.0	31.958633	30.800676	31.461996
90.0	85.0	51.0	31.55705	31.575241	30.734188
90.0	90.0	90.0	31.468693	31.66515	31.279804
90.0	30.0	113.0	31.579712	30.458113	31.610367
267.0	90.0	89.0	32.59022	31.698956	31.320202
90.0	30.0	98.0	31.450844	30.491497	31.41693
90.0	30.0	107.0	31.613285	30.546776	31.516138
60.0	200.0	113.0	30.87901	32.496708	31.611391
90.0	34.0	124.0	31.56174	30.65504	31.80397
300.0	200.0	333.0	32.75318	32.489574	32.414425
267.0	267.0	333.0	32.617287	32.807228	32.68821
100.0	150.0	90.0	31.62338	32.205944	31.297318
90.0	50.0	62.0	31.614635	30.844236	30.929903
90.0	267.0	90.0	31.466173	32.888107	31.31141
40.0	40.0	171.0	30.64351	30.823782	32.05082
90.0	200.0	71.0	31.397593	29.995289	31.099499
86.0	86.0	80.0	31.435648	31.562756	31.163885
90.0	150.0	90.0	31.533594	32.236855	31.334877
90.0	30.0	56.0	31.545115	30.45929	30.846233
172.0	64.0	118.0	32.0795	31.260775	31.415462
174.0	41.0	80.0	32.251038	30.727375	31.172497
90.0	90.0	90.0	31.44236	31.614214	31.394197
90.0	90.0	100.0	31.475313	31.67299	31.416557
174.0	130.0	80.0	32.264183	31.971046	31.174017
96.0	30.0	30.0	31.668161	30.56858	30.196947
120.0	120.0	90.0	31.719442	31.931955	31.332628
90.0	90.0	83.0	31.541428	31.705402	31.271122
50.0	50.0	100.0	30.761847	30.984	31.3666
100.0	210.0	60.0	31.620842	32.584007	30.90466
108.0	48.0	179.0	31.601074	30.927341	32.079624
30.0	30.0	90.0	30.369625	30.467611	31.329973
90.0	30.0	150.0	31.414675	30.475399	31.654167
300.0	300.0	70.0	32.769657	32.955654	31.10054
267.0	267.0	139.0	32.659878	32.835606	31.85327
90.0	30.0	69.0	31.560356	30.473322	30.933998
90.0	150.0	60.0	31.621212	32.22585	30.60002
100.0	150.0	90.0	31.622519	32.22053	31.376446
60.0	150.0	147.0	31.070034	32.228516	31.684153
90.0	120.0	83.0	31.446007	31.901503	31.253227
86.0	86.0	80.0	31.43768	31.561665	31.188322
90.0	47.0	56.0	31.5448	31.07521	30.819588
127.0	40.0	99.0	31.780693	30.69723	31.412546
90.0	30.0	115.0	31.554688	30.43827	31.623135
96.0	30.0	30.0	31.689493	30.575525	30.187502
120.0	40.0	80.0	31.778492	30.650818	31.124102
267.0	100.0	333.0	32.742294	31.733059	32.778694
125.0	80.0	282.0	31.930483	31.600279	32.594536
90.0	42.0	90.0	31.420944	30.892939	31.394537
60.0	90.0	90.0	30.855341	31.641325	31.38318
60.0	100.0	62.0	31.078407	31.825256	30.980915
174.0	52.0	112.0	32.255306	30.959656	31.481043
90.0	30.0	56.0	31.567972	30.522102	30.841694
100.0	120.0	90.0	31.607977	31.99043	31.368767
90.0	30.0	90.0	31.550713	30.437752	31.247732
100.0	120.0	90.0	31.584888	31.98471	31.361908
90.0	30.0	140.0	31.548473	30.525919	31.961025
90.0	150.0	40.0	31.51538	32.253548	30.48623
106.0	56.0	120.0	31.560234	31.066738	31.655388
180.0	180.0	60.0	32.267296	32.463043	30.992695
110.0	70.0	80.0	31.631687	31.310808	31.196777
60.0	90.0	60.0	31.09216	31.606264	30.961056
96.0	300.0	30.0	31.49431	32.93592	30.110561
30.0	30.0	80.0	30.371584	30.478497	31.185741
90.0	31.0	56.0	31.564869	30.511425	30.844753
90.0	90.0	90.0	31.646782	31.660707	31.389944
119.0	90.0	100.0	31.781559	31.667143	31.525566
200.0	60.0	120.0	32.44063	31.254345	31.298267
90.0	120.0	56.0	31.573887	31.91964	30.776459
90.0	60.0	70.0	31.559237	31.275883	31.081152
90.0	90.0	90.0	31.495008	31.6627	31.316029
40.0	40.0	240.0	30.641167	30.826212	32.460682
90.0	41.0	90.0	31.56182	30.873999	31.277424
67.0	61.0	94.0	31.14204	31.182003	31.336533
67.0	57.0	80.0	31.231129	31.148697	31.221516
130.0	60.0	99.0	31.756466	31.11043	31.41388
240.0	30.0	80.0	32.556473	30.479387	31.184782
102.0	48.0	67.0	31.501219	30.920364	30.962498
80.0	60.0	120.0	31.465279	31.295713	31.68103
90.0	90.0	90.0	31.486261	31.648935	31.371859
90.0	63.0	67.0	31.562515	31.396774	31.012905
90.0	150.0	90.0	31.530762	32.222553	31.362425
90.0	90.0	115.0	31.51535	31.650358	31.639803
93.0	40.0	80.0	31.357042	30.646704	31.16829
90.0	30.0	140.0	31.583342	30.486296	31.945484
90.0	30.0	70.0	31.55817	30.515976	31.113592
90.0	45.0	150.0	31.563063	30.968025	31.919788
90.0	90.0	83.0	31.517998	31.700747	31.251833
90.0	100.0	113.0	31.50705	31.676704	31.613096
90.0	90.0	90.0	31.407692	31.621134	31.387764
267.0	267.0	60.0	32.732292	32.88589	30.908707
90.0	34.0	124.0	31.519613	30.64925	31.790108
90.0	90.0	90.0	31.315628	31.611696	31.369522
86.0	78.0	250.0	31.298273	30.844389	32.31494
100.0	100.0	128.0	31.611107	31.804989	31.85946
120.0	120.0	145.0	31.72954	31.933334	31.789122
267.0	267.0	333.0	32.742226	32.88111	32.777443
90.0	30.0	97.0	30.80907	30.45555	31.43615
90.0	100.0	121.0	31.56067	31.836033	31.7739
90.0	30.0	120.0	30.739199	30.508556	31.59197
90.0	45.0	70.0	31.573126	31.027054	31.10433
